YEAR,DISPOSITION,OFFENSE TYPE,RACE,DEFENDANT COUNT
2014,Nolle Prosecution,Forgery,White [Hispanic or Latino],5
2014,Nolle Prosecution,Fraud,,1
2014,Nolle Prosecution,Fraud,Asian,1
2014,Nolle Prosecution,Fraud,Black,1
2014,Nolle Prosecution,Fraud,HISPANIC,1
2014,Nolle Prosecution,Fraud,White,2
2014,Nolle Prosecution,Fraud,White [Hispanic or Latino],1
2014,Nolle Prosecution,Fraudulent ID,,1
2014,Nolle Prosecution,Fraudulent ID,Black,2
2014,Nolle Prosecution,Fraudulent ID,HISPANIC,2
2014,Nolle Prosecution,Fraudulent ID,White,3
2014,Nolle Prosecution,Fraudulent ID,White [Hispanic or Latino],5
2014,Nolle Prosecution,Hate Crimes,White,1
2014,Nolle Prosecution,Home Invasion,Black,4
2014,Nolle Prosecution,Home Invasion,White,1
2014,Nolle Prosecution,Homicide,Black,6
2014,Nolle Prosecution,Human Trafficking,Black,1
2014,Nolle Prosecution,Identity Theft,Asian,1
2014,Nolle Prosecution,Identity Theft,Black,12
2014,Nolle Prosecution,Identity Theft,HISPANIC,1
2014,Nolle Prosecution,Identity Theft,White,4
2014,Nolle Prosecution,Identity Theft,White [Hispanic or Latino],3
2014,Nolle Prosecution,Intimidation,Black,2
2014,Nolle Prosecution,Kidnapping,Black,1
2014,Nolle Prosecution,Kidnapping,White [Hispanic or Latino],1
2014,Nolle Prosecution,Major Accidents,Black,1
2014,Nolle Prosecution,Narcotics,,16
2014,Nolle Prosecution,Narcotics,Asian,33
2014,Nolle Prosecution,Narcotics,Biracial,1
2014,Nolle Prosecution,Narcotics,Black,3312
2014,Nolle Prosecution,Narcotics,HISPANIC,9
2014,Nolle Prosecution,Narcotics,Unknown,6
2014,Nolle Prosecution,Narcotics,White,833
2014,Nolle Prosecution,Narcotics,White [Hispanic or Latino],611
2014,Nolle Prosecution,Narcotics,White/Black [Hispanic or Latino],17
2014,Nolle Prosecution,Obstructing Justice,Black,2
2014,Nolle Prosecution,Obstructing Justice,White [Hispanic or Latino],2
2014,Nolle Prosecution,Other Offense,,3
2014,Nolle Prosecution,Other Offense,Asian,2
2014,Nolle Prosecution,Other Offense,Black,42
2014,Nolle Prosecution,Other Offense,HISPANIC,2
2014,Nolle Prosecution,Other Offense,White,7
2014,Nolle Prosecution,Other Offense,White [Hispanic or Latino],3
2014,Nolle Prosecution,Pandering,Black,1
2014,Nolle Prosecution,Perjury,Black,1
2014,Nolle Prosecution,Possession Of Burglary Tools,Black,2
2014,Nolle Prosecution,Possession of Contraband in Penal Institution,Black,10
2014,Nolle Prosecution,Possession of Contraband in Penal Institution,White,3
2014,Nolle Prosecution,Possession of Contraband in Penal Institution,White [Hispanic or Latino],4
2014,Nolle Prosecution,Possession of Shank in Penal Institution,Black,5
2014,Nolle Prosecution,Possession of Stolen Motor Vehicle,,2
2014,Nolle Prosecution,Possession of Stolen Motor Vehicle,Asian,2
2014,Nolle Prosecution,Possession of Stolen Motor Vehicle,Black,24
2014,Nolle Prosecution,Possession of Stolen Motor Vehicle,HISPANIC,2
2014,Nolle Prosecution,Possession of Stolen Motor Vehicle,White,5
2014,Nolle Prosecution,Possession of Stolen Motor Vehicle,White [Hispanic or Latino],7
2014,Nolle Prosecution,PROMIS Conversion,,1
2014,Nolle Prosecution,PROMIS Conversion,Black,82
2014,Nolle Prosecution,PROMIS Conversion,HISPANIC,18
2014,Nolle Prosecution,PROMIS Conversion,White,37
2014,Nolle Prosecution,PROMIS Conversion,White [Hispanic or Latino],1
2014,Nolle Prosecution,Reckless Discharge of Firearm,,1
2014,Nolle Prosecution,Reckless Discharge of Firearm,Black,2
2014,Nolle Prosecution,Reckless Discharge of Firearm,HISPANIC,1
2014,Nolle Prosecution,Reckless Discharge of Firearm,White,1
2014,Nolle Prosecution,Reckless Discharge of Firearm,White [Hispanic or Latino],2
2014,Nolle Prosecution,Reckless Homicide,Black,1
2014,Nolle Prosecution,Residential Burglary,Black,17
2014,Nolle Prosecution,Residential Burglary,HISPANIC,1
2014,Nolle Prosecution,Residential Burglary,White,8
2014,Nolle Prosecution,Residential Burglary,White [Hispanic or Latino],6
2014,Nolle Prosecution,Residential Burglary,White/Black [Hispanic or Latino],2
2014,Nolle Prosecution,Retail Theft,,28
2014,Nolle Prosecution,Retail Theft,Asian,20
2014,Nolle Prosecution,Retail Theft,Black,524
2014,Nolle Prosecution,Retail Theft,HISPANIC,25
2014,Nolle Prosecution,Retail Theft,Unknown,1
2014,Nolle Prosecution,Retail Theft,White,107
2014,Nolle Prosecution,Retail Theft,White [Hispanic or Latino],53
2014,Nolle Prosecution,Retail Theft,White/Black [Hispanic or Latino],3
2014,Nolle Prosecution,Robbery,,1
2014,Nolle Prosecution,Robbery,Black,37
2014,Nolle Prosecution,Robbery,White,1
2014,Nolle Prosecution,Robbery,White [Hispanic or Latino],4
2014,Nolle Prosecution,Robbery,White/Black [Hispanic or Latino],1
2014,Nolle Prosecution,Sex Crimes,Asian,2
2014,Nolle Prosecution,Sex Crimes,Black,17
2014,Nolle Prosecution,Sex Crimes,HISPANIC,2
2014,Nolle Prosecution,Sex Crimes,White,8
2014,Nolle Prosecution,Sex Crimes,White [Hispanic or Latino],8
2014,Nolle Prosecution,Stalking,Asian,5
2014,Nolle Prosecution,Stalking,Black,2
2014,Nolle Prosecution,Theft,,6
2014,Nolle Prosecution,Theft,Asian,8
2014,Nolle Prosecution,Theft,Black,51
2014,Nolle Prosecution,Theft,HISPANIC,3
2014,Nolle Prosecution,Theft,White,35
2014,Nolle Prosecution,Theft,White [Hispanic or Latino],6
2014,Nolle Prosecution,Theft by Deception,HISPANIC,2
2014,Nolle Prosecution,Theft by Deception,White,2
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,,2
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,Black,240
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,HISPANIC,3
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,Unknown,1
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,White,14
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],39
2014,Nolle Prosecution,UUW - Unlawful Use of Weapon,White/Black [Hispanic or Latino],2
2014,Nolle Prosecution,Vehicular Hijacking,Black,20
2014,Nolle Prosecution,Violate Bail Bond,Black,6
2014,Nolle Prosecution,Violate Bail Bond,White,5
2014,Nolle Prosecution,Violate Bail Bond,White [Hispanic or Latino],1
2014,Nolle Prosecution,Violation of Sex Offender Registration,Black,1
2014,Plea Of Guilty,Aggravated Assault Police Officer,Black,29
2014,Plea Of Guilty,Aggravated Assault Police Officer,White,4
2014,Plea Of Guilty,Aggravated Assault Police Officer,White [Hispanic or Latino],6
2014,Plea Of Guilty,Aggravated Assault Police Officer,White/Black [Hispanic or Latino],1
2014,Plea Of Guilty,Aggravated Assault Police Officer Firearm,Black,15
2014,Plea Of Guilty,Aggravated Assault Police Officer Firearm,White,1
2014,Plea Of Guilty,Aggravated Battery,Asian,8
2014,Plea Of Guilty,Aggravated Battery,Black,197
2014,Plea Of Guilty,Aggravated Battery,HISPANIC,5
2014,Plea Of Guilty,Aggravated Battery,White,87
2014,Plea Of Guilty,Aggravated Battery,White [Hispanic or Latino],80
2014,Plea Of Guilty,Aggravated Battery,White/Black [Hispanic or Latino],2
2014,Plea Of Guilty,Aggravated Battery Police Officer,,4
2014,Plea Of Guilty,Aggravated Battery Police Officer,Asian,5
2014,Plea Of Guilty,Aggravated Battery Police Officer,Black,314
2014,Plea Of Guilty,Aggravated Battery Police Officer,HISPANIC,10
2014,Plea Of Guilty,Aggravated Battery Police Officer,White,77
2014,Plea Of Guilty,Aggravated Battery Police Officer,White [Hispanic or Latino],85
2014,Plea Of Guilty,Aggravated Battery Police Officer,White/Black [Hispanic or Latino],2
2014,Plea Of Guilty,Aggravated Battery Police Officer Firearm,Black,1
2014,Plea Of Guilty,Aggravated Battery Police Officer Firearm,White,1
2014,Plea Of Guilty,Arson,White [Hispanic or Latino],7
2014,Plea Of Guilty,Aggravated Battery Police Officer Firearm,White [Hispanic or Latino],1
2014,Plea Of Guilty,Aggravated Battery With A Firearm,Black,38
2014,Plea Of Guilty,Aggravated Battery With A Firearm,White [Hispanic or Latino],9
2014,Plea Of Guilty,Aggravated Discharge Firearm,Asian,1
2014,Plea Of Guilty,Aggravated Discharge Firearm,Black,42
2014,Plea Of Guilty,Aggravated Discharge Firearm,White,3
2014,Plea Of Guilty,Aggravated Discharge Firearm,White [Hispanic or Latino],9
2014,Plea Of Guilty,Aggravated DUI,,17
2014,Plea Of Guilty,Aggravated DUI,American Indian,1
2014,Plea Of Guilty,Aggravated DUI,Asian,19
2014,Plea Of Guilty,Aggravated DUI,Biracial,2
2014,Plea Of Guilty,Aggravated DUI,Black,388
2014,Plea Of Guilty,Aggravated DUI,HISPANIC,181
2014,Plea Of Guilty,Aggravated DUI,Unknown,3
2014,Plea Of Guilty,Aggravated DUI,White,272
2014,Plea Of Guilty,Aggravated DUI,White [Hispanic or Latino],733
2014,Plea Of Guilty,Aggravated DUI,White/Black [Hispanic or Latino],10
2014,Plea Of Guilty,Aggravated Fleeing and Eluding,,5
2014,Plea Of Guilty,Aggravated Fleeing and Eluding,Asian,1
2014,Plea Of Guilty,Aggravated Fleeing and Eluding,Black,156
2014,Plea Of Guilty,Aggravated Fleeing and Eluding,HISPANIC,4
2014,Plea Of Guilty,Aggravated Fleeing and Eluding,White,22
2014,Plea Of Guilty,Aggravated Fleeing and Eluding,White [Hispanic or Latino],27
2014,Plea Of Guilty,Aggravated Identity Theft,Black,21
2014,Plea Of Guilty,Aggravated Identity Theft,White,3
2014,Plea Of Guilty,Aggravated Identity Theft,White [Hispanic or Latino],2
2014,Plea Of Guilty,Aggravated Robbery,Black,121
2014,Plea Of Guilty,Aggravated Robbery,Unknown,1
2014,Plea Of Guilty,Aggravated Robbery,White,21
2014,Plea Of Guilty,Aggravated Robbery,White [Hispanic or Latino],23
2014,Plea Of Guilty,Aggravated Robbery,White/Black [Hispanic or Latino],4
2014,Plea Of Guilty,Aggravated Robbery BB Gun,Black,10
2014,Plea Of Guilty,Armed Robbery,American Indian,1
2014,Plea Of Guilty,Armed Robbery,Black,419
